trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
70,0.8295304999992368,829.5304999992368,1,SET 1,202,7,826.7161,301.1241,63.6873,377.4396,
71,0.8229284000044572,822.9284000044572,1,SET 1,202,7,820.0856,291.4931,66.1309,382.3334,
72,0.8670570999966003,867.0570999966003,1,SET 1,202,7,865.4167,364.286,67.2716,349.8241,
73,0.8289467999929911,828.9467999929911,1,SET 1,202,7,826.525,345.1922,56.7928,340.6466,
74,0.821589799998037,821.589799998037,1,SET 1,202,7,818.6308,327.439,59.1887,347.7588,
75,0.865507800001069,865.507800001069,1,SET 1,202,7,861.523,331.3993,64.3191,382.4799,
76,0.8553756999972393,855.3756999972393,1,SET 1,202,7,851.5918,320.7357,64.311,386.4662,
77,0.8429260000048089,842.9260000048089,1,SET 1,202,7,839.774,314.8361,64.6076,376.8403,
78,0.8239092000003438,823.9092000003438,1,SET 1,202,7,820.9172,341.8297,58.3486,340.1712,
79,0.8469463000001269,846.9463000001269,1,SET 1,202,7,844.2404,366.0838,56.5605,338.2407,
80,0.8612792999992962,861.2792999992962,1,SET 1,202,7,857.8564,331.3173,66.4969,377.9777,
81,0.8663984999948298,866.3984999948298,1,SET 1,202,7,863.6217,351.2387,64.7291,361.7551,
82,0.8316311000016867,831.6311000016867,1,SET 1,202,7,828.4192,349.15,58.8069,336.2675,
83,0.8160098000007565,816.0098000007565,1,SET 1,202,7,813.0859,323.172,55.6568,349.2964,
84,0.8620603000017582,862.0603000017582,1,SET 1,202,7,858.913,333.1873,65.4499,379.1517,
85,0.8780611000038334,878.0611000038334,1,SET 1,202,7,875.7917,344.5749,64.8107,381.8934,
86,0.844757999999274,844.757999999274,1,SET 1,202,7,841.4497,358.8612,58.2655,342.8103,
87,0.8358481000032043,835.8481000032043,1,SET 1,202,7,832.7996,355.3102,55.8498,337.3297,
88,0.8762735999989673,876.2735999989673,1,SET 1,202,7,874.6422,351.2625,66.2093,375.1022,
89,0.8449694999944768,844.9694999944768,1,SET 1,202,7,842.0204,330.975,64.8529,363.1685,
90,0.8122831000000588,812.2831000000588,1,SET 1,202,7,808.5108,329.5871,60.0367,335.0764,
91,0.8295314999995753,829.5314999995753,1,SET 1,202,7,826.5304,339.51,56.672,350.2707,
92,0.8789332000014838,878.9332000014838,1,SET 1,202,7,876.6006,343.8912,63.358,387.1986,
93,0.8639066999967326,863.9066999967326,1,SET 1,202,7,861.0527,335.8456,64.0844,379.433,
94,0.8825779999970109,882.5779999970109,1,SET 1,202,7,879.8385,345.0656,65.0322,387.6365,
95,0.8893129999996745,889.3129999996745,1,SET 1,202,7,887.0223,352.9424,65.7032,386.3833,
96,0.8567862000054447,856.7862000054447,1,SET 1,202,7,853.853,333.0271,65.4994,374.2021,
97,0.8169102000028943,816.9102000028943,1,SET 1,202,7,813.4284,323.8026,61.5215,343.4237,
98,0.8179345999960788,817.9345999960788,1,SET 1,202,7,814.9233,335.9235,59.2276,336.883,
99,0.8732702999986941,873.2702999986941,1,SET 1,202,7,870.4826,339.8295,64.2678,381.5589,
100,0.8670757999934722,867.0757999934722,1,SET 1,202,7,864.5047,334.5341,62.7881,382.2945,
101,0.8771030000061728,877.1030000061728,1,SET 1,202,7,874.2726,339.718,65.1777,384.4258,
102,0.8867045000006328,886.7045000006328,1,SET 1,202,7,883.7511,349.7459,65.8024,381.4216,
103,0.8436466999992263,843.6466999992263,1,SET 1,202,7,840.2137,308.9387,63.3417,379.7372,
104,0.8260766000021249,826.0766000021249,1,SET 1,202,7,823.2583,317.3689,65.6807,349.6539,
105,0.816465200005041,816.465200005041,1,SET 1,202,7,812.8222,331.3772,59.782,334.7325,
106,0.8533638000008068,853.3638000008068,1,SET 1,202,7,850.4139,350.2017,59.1405,353.867,
107,0.8733064999978524,873.3064999978524,1,SET 1,202,7,870.395,334.0442,64.8224,382.8037,
108,0.897119000001112,897.119000001112,1,SET 1,202,7,894.0605,362.5195,65.4151,383.8149,
109,0.8737050999989151,873.7050999989151,1,SET 1,202,7,870.9776,336.9153,64.8283,381.2686,
110,0.8259096000037971,825.9096000037971,1,SET 1,202,7,822.6749,327.5229,58.8294,346.6316,
111,0.8003333000015118,800.3333000015118,1,SET 1,202,7,798.1909,318.4651,57.1727,330.6123,
112,0.8907589000009466,890.7589000009466,1,SET 1,202,7,887.9228,353.0315,65.3093,380.5969,
113,0.8987682000006316,898.7682000006316,1,SET 1,202,7,895.5722,359.4572,63.8221,386.3203,
114,0.8661476999986917,866.1476999986917,1,SET 1,202,7,863.1811,347.4637,64.8013,366.3372,
115,0.8384130000049481,838.4130000049481,1,SET 1,202,7,835.4073,354.0292,57.8735,337.0449,
116,0.8441544999950565,844.1544999950565,1,SET 1,202,7,841.1357,346.5324,58.5988,352.2222,
117,0.8605565999969258,860.5565999969258,1,SET 1,202,7,857.6613,322.6158,65.9143,379.9432,
118,0.839101199999277,839.101199999277,1,SET 1,202,7,835.7645,328.1522,64.1885,351.5585,
119,0.8270937999986927,827.0937999986927,1,SET 1,202,7,823.8652,342.1228,60.802,332.8486,
120,0.855199999998149,855.199999998149,1,SET 1,202,7,851.9044,345.7273,59.997,358.5838,
121,0.8885735999938333,888.5735999938333,1,SET 1,202,7,884.7508,349.7248,65.814,382.7147,
122,0.8863605000005919,886.3605000005919,1,SET 1,202,7,884.2988,350.8488,63.7263,385.44,
123,0.8720603000037954,872.0603000037954,1,SET 1,202,7,868.6975,356.3411,65.7758,360.995,
124,0.8105590000050142,810.5590000050142,1,SET 1,202,7,807.3189,325.0416,57.1113,335.8212,
125,0.8204975000044215,820.4975000044215,1,SET 1,202,7,817.6665,334.6451,57.677,336.5132,
126,0.8812102999945637,881.2102999945637,1,SET 1,202,7,878.2365,341.5936,64.9449,380.1868,
127,0.887568400001328,887.568400001328,1,SET 1,202,7,884.675,353.8455,64.2523,379.322,
128,0.8388020999991568,838.8020999991568,1,SET 1,202,7,835.7781,352.612,58.13,333.7459,
129,0.8297662999975728,829.7662999975728,1,SET 1,202,7,828.1488,347.8856,57.2778,334.226,
130,0.8571194999967702,857.1194999967702,1,SET 1,202,7,853.2698,323.3229,63.9818,376.3784,
131,0.8608440000025439,860.8440000025439,1,SET 1,202,7,858.0836,319.0166,65.4493,382.9847,
132,0.8450556000025244,845.0556000025244,1,SET 1,202,7,842.086,312.1138,63.1388,378.0183,
133,0.8564522999949986,856.4522999949986,1,SET 1,202,7,853.0619,339.6171,63.6548,363.1248,
134,0.8307251000005635,830.7251000005635,1,SET 1,202,7,826.79,342.6942,58.1692,336.4603,
135,0.858618899997964,858.618899997964,1,SET 1,202,7,855.692,353.7231,58.9236,353.8091,
136,0.8380283000005875,838.0283000005875,1,SET 1,202,7,835.3139,362.7723,56.9526,332.9106,
137,0.7998669000007794,799.8669000007794,1,SET 1,202,7,797.0584,315.179,57.3682,336.936,
138,0.851147100001981,851.147100001981,1,SET 1,202,7,847.8919,323.9402,65.7076,369.284,
139,0.8315403000015067,831.5403000015067,1,SET 1,202,7,828.6648,341.915,58.2652,335.8033,
140,0.8422426000033738,842.2426000033738,1,SET 1,202,7,839.1261,353.1245,57.5502,338.0203,
141,0.9038003000023309,903.8003000023309,1,SET 1,202,7,901.2029,369.0354,63.9036,382.5081,
142,0.8794291999947745,879.4291999947745,1,SET 1,202,7,876.3955,335.2959,65.3444,388.1203,
143,0.8923837000038475,892.3837000038475,1,SET 1,202,7,889.5305,357.147,65.4539,382.7483,
144,0.8623713999986649,862.3713999986649,1,SET 1,202,7,859.4207,331.9236,64.0341,376.6694,
145,0.8456151999998838,845.6151999998838,1,SET 1,202,7,843.2332,323.1938,65.1529,364.7498,
146,0.8303013999975519,830.3013999975519,1,SET 1,202,7,827.0481,347.4439,59.883,331.411,
147,0.8477214000013191,847.7214000013191,1,SET 1,202,7,844.7628,357.1946,58.2873,337.8681,
148,0.8843838000029791,884.3838000029791,1,SET 1,202,7,880.7762,348.5928,64.008,381.7382,
149,0.896505699995032,896.505699995032,1,SET 1,202,7,893.1438,361.5703,65.2913,380.4476,
150,0.8476919000022463,847.6919000022463,1,SET 1,202,7,844.9249,353.745,60.1774,345.3613,
151,0.8083398999951896,808.3398999951896,1,SET 1,202,7,804.421,322.2672,58.9454,333.8694,
152,0.8796835000030114,879.6835000030114,1,SET 1,202,7,876.1947,338.9083,65.9157,380.4003,
153,0.8937230000010459,893.7230000010459,1,SET 1,202,7,890.548,350.53,66.8894,381.3546,
154,0.900462300000072,900.462300000072,1,SET 1,202,7,898.6686,362.1261,65.2685,382.6521,
155,0.878348799997184,878.348799997184,1,SET 1,202,7,874.9178,340.6487,65.5904,380.7664,
156,0.8353442000006908,835.3442000006908,1,SET 1,202,7,832.1037,347.4355,57.6609,341.7656,
157,0.8251285000005737,825.1285000005737,1,SET 1,202,7,820.7412,344.4196,57.7482,336.6429,
158,0.8658873999956995,865.8873999956995,1,SET 1,202,7,863.0173,330.4129,63.6399,379.3783,
159,0.8683767000038642,868.3767000038642,1,SET 1,202,7,865.5205,332.1023,64.0748,381.0552,
160,0.8557838999986416,855.7838999986416,1,SET 1,202,7,852.496,324.3161,66.0343,374.0899,
161,0.8483983999976772,848.3983999976772,1,SET 1,202,7,845.9135,356.2028,58.0383,342.853,
162,0.8323455999998259,832.3455999998259,1,SET 1,202,7,829.3463,342.5668,58.4855,341.649,
163,0.8899208000002545,889.9208000002545,1,SET 1,202,7,886.4039,352.9251,66.4901,381.1033,
164,0.8823310999941896,882.3310999941896,1,SET 1,202,7,880.571,351.2012,65.6001,376.343,
165,0.86457540000265,864.57540000265,1,SET 1,202,7,861.0065,328.7957,64.8163,381.0759,
166,0.8258990999966045,825.8990999966045,1,SET 1,202,7,822.8864,327.8794,61.2218,343.2256,
167,0.8103103000030387,810.3103000030387,1,SET 1,202,7,807.269,324.7951,57.2828,337.1528,
168,0.8711304000025848,871.1304000025848,1,SET 1,202,7,867.1852,335.2375,65.5389,381.643,
169,0.8821232999980566,882.1232999980566,1,SET 1,202,7,879.2209,341.5347,65.6251,386.4216,
170,0.8399355000001378,839.9355000001378,1,SET 1,202,7,836.5174,329.6481,65.1937,358.597,
171,0.8273666999957641,827.3666999957641,1,SET 1,202,7,824.6327,343.4344,56.4884,335.8268,
172,0.8084546000027331,808.4546000027331,1,SET 1,202,7,805.4924,322.6895,56.9705,333.6341,
173,0.8560866999978316,856.0866999978316,1,SET 1,202,7,852.9719,316.3815,66.7218,378.627,
174,0.8906093999976292,890.6093999976292,1,SET 1,202,7,887.3165,354.5025,63.1486,384.4271,
175,0.8467598999995971,846.7598999995971,1,SET 1,202,7,843.8775,342.3881,61.619,351.405,
176,0.8450277000010828,845.0277000010828,1,SET 1,202,7,841.5485,359.0105,56.1084,340.4976,
177,0.8821529000051669,882.1529000051669,1,SET 1,202,7,878.9093,348.6678,63.7573,380.785,
178,0.8920625999962795,892.0625999962795,1,SET 1,202,7,888.963,359.0178,65.4517,381.179,
179,0.8704241999948863,870.4241999948863,1,SET 1,202,7,867.8797,339.7869,66.7108,375.2047,
180,0.807947499997681,807.947499997681,1,SET 1,202,7,805.0429,320.3115,60.5216,334.1028,
181,0.8409868000017013,840.9868000017013,1,SET 1,202,7,837.6564,348.1034,63.2465,337.1639,
182,0.878740199994354,878.740199994354,1,SET 1,202,7,875.4103,337.4999,63.8675,385.0584,
183,0.8839098999960697,883.9098999960697,1,SET 1,202,7,880.6135,343.1294,65.4268,382.733,
184,0.8813192000015988,881.3192000015988,1,SET 1,202,7,878.533,345.0207,64.6275,381.9027,
185,0.9089525000017602,908.9525000017602,1,SET 1,202,7,906.1123,375.3437,66.0146,377.8331,
186,0.8592111000034492,859.2111000034492,1,SET 1,202,7,856.5927,335.2577,63.7219,374.0492,
187,0.8088395999948261,808.8395999948261,1,SET 1,202,7,805.8777,322.1995,57.8957,336.7354,
188,0.8300530000051367,830.0530000051367,1,SET 1,202,7,827.905,340.2705,58.6134,339.4405,
189,0.8892918999990798,889.2918999990798,1,SET 1,202,7,885.8464,348.6216,64.3823,384.8934,
190,0.8723307999971439,872.3307999971439,1,SET 1,202,7,868.6169,360.2065,64.8098,357.9254,
191,0.8429118999993079,842.9118999993079,1,SET 1,202,7,840.2566,360.2723,55.803,337.1402,
192,0.8419427999979234,841.9427999979234,1,SET 1,202,7,840.4026,345.0711,58.9998,347.7293,
193,0.8423370999953477,842.3370999953477,1,SET 1,202,7,838.7591,297.2073,65.0483,372.1229,
194,0.8642379000011715,864.2379000011715,1,SET 1,202,7,861.4608,318.641,64.7857,387.3511,
195,0.8418288000029861,841.8288000029861,1,SET 1,202,7,838.9087,338.7454,63.3188,348.3418,
196,0.8396739999952842,839.6739999952842,1,SET 1,202,7,835.8026,348.4682,59.3383,337.3858,
197,0.8892333999974653,889.2333999974653,1,SET 1,202,7,886.4788,352.1635,64.8133,381.578,
198,0.9012507000006735,901.2507000006735,1,SET 1,202,7,898.1477,365.7926,64.6708,383.7036,
199,0.8753890000007232,875.3890000007232,1,SET 1,202,7,873.7871,355.2287,63.7016,369.2107,
200,0.8217107000018586,821.7107000018586,1,SET 1,202,7,818.7067,328.8472,61.3285,341.0154,
201,0.8011431000049924,801.1431000049924,1,SET 1,202,7,798.6721,309.6285,56.2225,342.0313,
202,0.8739501000018208,873.9501000018208,1,SET 1,202,7,871.0567,336.0543,65.5816,382.8741,
203,0.8905645999984699,890.5645999984699,1,SET 1,202,7,886.7519,343.9362,67.1603,383.1344,
204,0.8981763999981922,898.1763999981922,1,SET 1,202,7,894.3487,351.4086,63.4776,386.4548,
205,0.8674714000007953,867.4714000007953,1,SET 1,202,7,864.5057,352.182,63.9269,361.4586,
206,0.8464511000056518,846.4511000056518,1,SET 1,202,7,844.5758,363.2659,59.3934,335.1319,
207,0.8436912999968627,843.6912999968627,1,SET 1,202,7,842.0855,341.8263,59.287,351.4395,
208,0.7935185999958776,793.5185999958776,1,SET 1,202,7,791.3368,299.7563,57.6509,339.0419,
209,0.8365201000051457,836.5201000051457,1,SET 1,202,7,833.2675,341.5501,59.8295,341.8188,
210,0.8929715999984182,892.9715999984182,1,SET 1,202,7,890.2853,354.2791,66.1077,378.5782,
211,0.8930657000018982,893.0657000018982,1,SET 1,202,7,890.0564,359.0956,64.4757,381.7551,
212,0.8505344000004698,850.5344000004698,1,SET 1,202,7,847.7388,351.1386,59.3481,349.6243,
213,0.8415502000061679,841.5502000061679,1,SET 1,202,7,838.898,359.0342,57.6632,337.7664,
214,0.8638093000045046,863.8093000045046,1,SET 1,202,7,860.3424,321.9691,67.8301,379.2936,
215,0.8810942999989493,881.0942999989493,1,SET 1,202,7,878.7678,340.7477,63.6875,385.5426,
216,0.8434626000016578,843.4626000016578,1,SET 1,202,7,839.9517,321.3445,67.0832,366.5429,
217,0.8373187000033795,837.3187000033795,1,SET 1,202,7,834.2232,347.8353,59.4591,337.638,
218,0.8524545999971451,852.4545999971451,1,SET 1,202,7,849.6649,355.9013,57.8514,350.3686,
219,0.8920512000040617,892.0512000040617,1,SET 1,202,7,888.9315,360.9888,64.8465,381.0002,
220,0.8617431000020588,861.7431000020588,1,SET 1,202,7,860.0019,351.0695,64.2937,360.0737,
221,0.829644700002973,829.644700002973,1,SET 1,202,7,826.8556,342.953,58.5958,337.4973,
222,0.8137157000019215,813.7157000019215,1,SET 1,202,7,810.1938,325.0286,58.024,337.7823,
223,0.8756791000050725,875.6791000050725,1,SET 1,202,7,872.8943,346.509,65.6548,371.3251,
224,0.8949467999991612,894.9467999991612,1,SET 1,202,7,892.0023,351.4946,67.7138,383.3752,
225,0.8867540999999619,886.7540999999619,1,SET 1,202,7,882.997,352.3225,63.4577,383.7813,
226,0.8725019000048633,872.5019000048633,1,SET 1,202,7,869.4703,354.4304,64.6798,363.7388,
227,0.8320965000020806,832.0965000020806,1,SET 1,202,7,829.4166,350.5405,59.5467,334.9291,
228,0.810424499999499,810.424499999499,1,SET 1,202,7,807.5547,309.8734,58.5341,352.4677,
229,0.8493379999999888,849.3379999999888,1,SET 1,202,7,846.6259,307.2573,66.8166,379.5317,
230,0.8717684000002919,871.7684000002919,1,SET 1,202,7,868.5187,343.1967,66.3559,370.3302,
231,0.8424392000015359,842.4392000015359,1,SET 1,202,7,839.5284,355.4035,58.9529,338.0667,
232,0.8328693000003113,832.8693000003113,1,SET 1,202,7,829.0419,351.4659,57.3343,333.6242,
233,0.8814306999993278,881.4306999993278,1,SET 1,202,7,878.2314,345.8787,64.9938,383.0694,
234,0.8627091000016662,862.7091000016662,1,SET 1,202,7,860.3746,346.2644,65.8473,363.6569,
235,0.8075753999946755,807.5753999946755,1,SET 1,202,7,804.3824,325.1428,57.5813,333.3019,
236,0.8166410999983782,816.6410999983782,1,SET 1,202,7,813.6889,318.6378,58.8909,344.0069,
237,0.878118300002825,878.118300002825,1,SET 1,202,7,875.2831,337.1442,66.0681,383.1582,
238,0.8782116000002134,878.2116000002134,1,SET 1,202,7,875.5995,349.8757,65.9041,371.3988,
239,0.8235831000056351,823.5831000056351,1,SET 1,202,7,820.3955,341.3693,57.2539,333.716,
240,0.8170508000039263,817.0508000039263,1,SET 1,202,7,814.0632,334.7859,58.1348,333.3688,
241,0.8481459000031464,848.1459000031464,1,SET 1,202,7,844.2988,314.3633,63.913,376.2778,
242,0.8434951999952318,843.4951999952318,1,SET 1,202,7,840.4517,308.382,64.6162,376.7127,
243,0.8230527999985497,823.0527999985497,1,SET 1,202,7,819.9455,334.704,64.2029,334.9682,
244,0.8321208999986993,832.1208999986993,1,SET 1,202,7,829.1036,347.1853,56.8858,335.7843,
245,0.878357399997185,878.357399997185,1,SET 1,202,7,875.6792,337.5019,65.0464,384.2848,
246,0.8757194999998319,875.7194999998319,1,SET 1,202,7,873.6053,343.274,63.8377,379.2038,
247,0.8252482000025338,825.2482000025338,1,SET 1,202,7,823.7577,342.5408,56.8168,334.2961,
248,0.8245356999977957,824.5356999977957,1,SET 1,202,7,821.7878,343.2582,56.8081,333.26,
249,0.8628045000004931,862.8045000004931,1,SET 1,202,7,859.3294,329.3333,65.0149,377.5227,
250,0.8910455000004731,891.0455000004731,1,SET 1,202,7,888.3284,345.9145,64.81,388.7141,
251,0.8825275000053807,882.5275000053807,1,SET 1,202,7,878.9694,342.8718,64.1857,384.9318,
252,0.8863908999992418,886.3908999992418,1,SET 1,202,7,884.4848,353.8021,62.95,378.2308,
253,0.8111560000033933,811.1560000033933,1,SET 1,202,7,809.5622,318.9429,58.6272,343.4409,
254,0.8230441000050632,823.0441000050632,1,SET 1,202,7,819.9963,340.6427,56.7207,334.3252,
255,0.8346238000012818,834.6238000012818,1,SET 1,202,7,831.1773,306.0303,63.0365,372.5945,
256,0.8711350000012317,871.1350000012317,1,SET 1,202,7,868.1968,331.8751,67.673,380.1987,
257,0.8694681000051787,869.4681000051787,1,SET 1,202,7,866.1164,332.3898,66.359,374.9892,
258,0.8767855999976746,876.7855999976746,1,SET 1,202,7,873.8132,368.8405,66.645,349.2375,
259,0.820138399998541,820.138399998541,1,SET 1,202,7,816.7523,335.3234,57.9871,337.162,
260,0.8375340999991749,837.5340999991749,1,SET 1,202,7,834.9648,353.5446,58.218,332.3496,
261,0.8739299000008032,873.9299000008032,1,SET 1,202,7,871.0468,341.6005,65.1913,374.2545,
262,0.8016107000003103,801.6107000003103,1,SET 1,202,7,798.2018,317.0642,56.0276,335.8515,
263,0.819679600004747,819.679600004747,1,SET 1,202,7,816.5414,330.1515,57.477,334.8284,
264,0.8629760999974678,862.9760999974678,1,SET 1,202,7,859.9722,327.2735,63.984,379.4773,
265,0.8828202000004239,882.8202000004239,1,SET 1,202,7,879.7963,344.4474,66.206,382.0431,
266,0.8838000999967335,883.8000999967335,1,SET 1,202,7,880.8251,346.7905,65.2637,382.2068,
267,0.8698724999994738,869.8724999994738,1,SET 1,202,7,866.9233,346.1266,63.9978,369.5934,
268,0.807077899997239,807.077899997239,1,SET 1,202,7,803.7493,318.8176,54.9752,336.9952,
269,0.7861633000065922,786.1633000065922,1,SET 1,202,7,784.4343,288.0532,56.0214,333.8909,
270,0.875474899999972,875.474899999972,1,SET 1,202,7,872.471,343.1925,63.0752,377.5097,
271,0.8640233999976772,864.0233999976772,1,SET 1,202,7,860.8046,326.8849,65.7289,378.2212,
272,0.868570799997542,868.570799997542,1,SET 1,202,7,864.7824,345.3728,63.9235,366.9365,
273,0.8387999999977183,838.7999999977183,1,SET 1,202,7,837.1595,351.9286,58.5061,340.8671,
274,0.8181572000030428,818.1572000030428,1,SET 1,202,7,815.265,327.5927,57.2425,336.3978,
