trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
60,0.7910229999997682,791.0229999997682,1,SET 1,202,7,788.2584,321.242,54.1857,328.0735,
61,0.8022973999995884,802.2973999995884,1,SET 1,202,7,799.5379,339.1149,51.6759,323.4481,
62,0.7910226999997576,791.0226999997576,1,SET 1,202,7,788.4302,321.0742,57.7981,327.389,
63,0.7706052999997155,770.6052999997155,1,SET 1,202,7,767.2738,300.7563,55.0753,326.2648,
64,0.7837697999998454,783.7697999998454,1,SET 1,202,7,780.2793,323.7573,54.4445,318.6055,
65,0.7882488999998714,788.2488999998714,1,SET 1,202,7,784.0587,319.783,56.1047,323.8957,
66,0.7872509999997419,787.2509999997419,1,SET 1,202,7,784.8196,319.3986,56.3099,326.1775,
67,0.7882736999999906,788.2736999999906,1,SET 1,202,7,784.9189,312.4838,55.1316,332.1823,
68,0.7994330999999875,799.4330999999875,1,SET 1,202,7,796.95,330.9252,54.7152,323.1994,
69,0.8089365000000726,808.9365000000726,1,SET 1,202,7,806.0009,330.1901,55.7734,333.4963,
70,0.8186761000001752,818.6761000001752,1,SET 1,202,7,816.3016,338.2099,58.5641,332.9054,
71,0.8068113999997877,806.8113999997877,1,SET 1,202,7,805.306,327.4048,56.5217,335.0261,
72,0.7963897999998153,796.3897999998153,1,SET 1,202,7,793.7372,315.021,58.2323,337.3603,
73,0.8041525000003276,804.1525000003276,1,SET 1,202,7,801.0713,336.0573,56.6508,323.0922,
74,0.822291899999982,822.291899999982,1,SET 1,202,7,818.6565,342.1678,56.1744,337.475,
75,0.8057097999999314,805.7097999999314,1,SET 1,202,7,803.0835,320.4809,59.5483,338.4432,
76,0.7971850999997514,797.1850999997514,1,SET 1,202,7,794.7662,328.6862,59.4546,327.4138,
77,0.8104011000000355,810.4011000000355,1,SET 1,202,7,807.3944,322.846,58.1002,339.5063,
78,0.8024975999996968,802.4975999996968,1,SET 1,202,7,799.4758,306.1416,58.3532,351.012,
79,0.836533000000145,836.533000000145,1,SET 1,202,7,833.6658,330.5551,66.0267,351.9351,
80,0.8211296999998012,821.1296999998012,1,SET 1,202,7,818.2155,336.8139,56.1103,339.3159,
81,0.7980284000000211,798.0284000000211,1,SET 1,202,7,795.7571,320.2132,56.4145,334.9943,
82,0.7838083999999981,783.8083999999981,1,SET 1,202,7,781.3862,316.126,56.2373,324.8974,
83,0.7777621000000181,777.7621000000181,1,SET 1,202,7,774.6825,313.7931,55.2383,326.6254,
84,0.7956764000000476,795.6764000000476,1,SET 1,202,7,793.5406,327.7128,56.142,327.1542,
85,0.8114161999997123,811.4161999997123,1,SET 1,202,7,808.7584,336.823,56.4329,331.6168,
86,0.7804028000000471,780.4028000000471,1,SET 1,202,7,777.8058,327.7862,56.075,311.4042,
87,0.7961841000001186,796.1841000001186,1,SET 1,202,7,793.1754,327.0459,55.9573,326.8215,
88,0.7745735999997123,774.5735999997123,1,SET 1,202,7,771.6323,296.8159,56.7471,334.2586,
89,0.7802247999998144,780.2247999998144,1,SET 1,202,7,777.1287,303.9655,54.2876,334.4749,
90,0.8159772000003613,815.9772000003613,1,SET 1,202,7,812.9087,344.1768,55.944,327.0928,
91,0.81852200000003,818.52200000003,1,SET 1,202,7,816.1727,350.0392,55.963,325.2831,
92,0.7751436000003196,775.1436000003196,1,SET 1,202,7,772.2633,300.6081,56.4387,331.2494,
93,0.7738064000000122,773.8064000000122,1,SET 1,202,7,770.8362,313.7174,56.2409,319.3032,
94,0.8079445000003034,807.9445000003034,1,SET 1,202,7,804.8819,340.0639,58.6563,320.0037,
95,0.8128224000001865,812.8224000001865,1,SET 1,202,7,809.9696,334.1663,56.5485,331.0127,
96,0.7850914000000557,785.0914000000557,1,SET 1,202,7,782.9205,309.2441,57.439,330.0425,
97,0.7952928999998221,795.2928999998221,1,SET 1,202,7,792.284,324.8447,55.4761,325.1696,
98,0.8119560000000092,811.9560000000092,1,SET 1,202,7,809.1411,343.3718,53.934,323.2288,
99,0.8059006000003137,805.9006000003137,1,SET 1,202,7,803.6826,313.4717,54.8312,337.2765,
100,0.7916227999999137,791.6227999999137,1,SET 1,202,7,787.7579,320.9574,50.4679,318.4608,
