trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
45,0.8961525000013353,896.1525000013353,1,203,10,892.1142,276.4426,59.5151,539.8991,
46,0.8821903000025486,882.1903000025486,1,203,10,880.6953,275.6032,61.152,528.289,
47,0.8850591000009445,885.0591000009445,1,203,10,881.5668,278.7513,63.1878,522.4865,
48,0.8895157999977528,889.5157999977528,1,203,10,886.6989,281.4959,61.2963,526.597,
49,0.888530999996874,888.530999996874,1,203,10,885.3573,275.8838,60.7903,529.7685,
50,0.8934254000014334,893.4254000014334,1,203,10,890.3338,282.9242,62.4338,525.9501,
51,0.8816884999978356,881.6884999978356,1,203,10,877.3396,271.4518,60.6546,528.695,
52,0.8823870000014722,882.3870000014722,1,203,10,878.3161,270.8593,61.8296,524.5747,
53,0.8794201000018802,879.4201000018802,1,203,10,876.1411,278.6133,59.3201,517.1316,
54,0.8851221000004443,885.1221000004443,1,203,10,882.177,286.6393,60.7516,511.2265,
55,0.8549875999997312,854.9875999997312,1,203,10,851.9569,262.6773,58.8556,510.3221,
56,0.8836306000011973,883.6306000011973,1,203,10,880.446,289.7153,58.5029,513.0626,
57,0.8622876000008546,862.2876000008546,1,203,10,858.3593,275.9053,60.1025,504.7428,
58,0.8813455999988946,881.3455999988946,1,203,10,877.6789,277.2931,60.1944,520.3054,
59,0.8783115999976872,878.3115999976872,1,203,10,875.5409,275.1843,60.0626,526.9278,
60,0.8813672000032966,881.3672000032966,1,203,10,877.9622,281.9725,60.6763,515.3761,
61,0.8835720999995829,883.5720999995829,1,203,10,880.6614,269.1126,58.6046,530.2802,
62,0.8660899999995308,866.0899999995308,1,203,10,861.3753,256.6481,64.2526,526.1361,
63,0.8973866999986058,897.3866999986058,1,203,10,893.9181,286.156,60.4481,528.6745,
64,0.8827859999983048,882.7859999983048,1,203,10,879.4903,274.793,60.8074,524.5034,
65,0.8836464999985765,883.6464999985765,1,203,10,880.7742,280.794,58.9961,520.6199,
66,0.8847070000010717,884.7070000010717,1,203,10,880.8014,276.6978,60.0461,528.5775,
67,0.8910528000014892,891.0528000014892,1,203,10,888.0676,280.2128,59.7076,532.0827,
68,0.8882969000005687,888.2969000005687,1,203,10,884.9121,278.9896,61.0916,530.1842,
69,0.8692344000010053,869.2344000010053,1,203,10,866.4161,273.9906,61.5477,518.8353,
70,0.8804722000022593,880.4722000022593,1,203,10,876.8629,281.2032,58.7574,523.4478,
71,0.883288299999549,883.288299999549,1,203,10,879.8861,271.3323,58.6493,535.3951,
72,0.8543032000015955,854.3032000015955,1,203,10,849.8473,251.1225,62.9456,519.0788,
73,0.8516466000000946,851.6466000000946,1,203,10,849.2333,259.863,60.2019,516.7722,
74,0.8749996000005922,874.9996000005922,1,203,10,871.3086,273.9333,60.577,522.9777,
75,0.870615199997701,870.615199997701,1,203,10,867.088,274.0713,61.8563,519.2807,
76,0.8879216999994242,887.9216999994242,1,203,10,884.3445,274.4655,59.5009,538.0862,
77,0.893716200000199,893.716200000199,1,203,10,890.6774,289.0733,60.3329,523.8417,
78,0.8863950999984809,886.3950999984809,1,203,10,883.1041,277.1847,58.636,517.1678,
79,0.8897399999987101,889.7399999987101,1,203,10,886.7739,281.8306,62.8584,513.2004,
80,0.8667279000001145,866.7279000001145,1,203,10,864.497,277.0552,59.69,507.1315,
81,0.8899520999984816,889.9520999984816,1,203,10,886.7227,270.6018,60.5156,528.1641,
82,0.8750870000003488,875.0870000003488,1,203,10,870.6122,273.227,60.74,506.4224,
83,0.8856813999991573,885.6813999991573,1,203,10,882.178,274.4036,59.311,519.7634,
84,0.8720715999988897,872.0715999988897,1,203,10,868.2768,276.2727,57.0402,508.6837,
85,0.8894043000000238,889.4043000000238,1,203,10,886.6449,285.0589,61.3838,520.1803,
86,0.8693428000005952,869.3428000005952,1,203,10,865.9618,274.4572,56.2991,503.7554,
87,0.8824457000009716,882.4457000009716,1,203,10,879.3543,278.3185,59.8018,513.6739,
88,0.8755354000022635,875.5354000022635,1,203,10,870.7548,277.2993,56.7405,513.0478,
89,0.863852999998926,863.852999998926,1,203,10,860.4526,260.683,58.8991,519.2307,
90,0.8807903999986593,880.7903999986593,1,203,10,877.9365,277.9819,58.3239,508.8058,
91,0.8807280999972136,880.7280999972136,1,203,10,877.6233,284.6348,55.5804,517.5666,
92,0.8662985999981174,866.2985999981174,1,203,10,863.1471,254.3768,62.0715,523.7002,
93,0.8772611999993387,877.2611999993387,1,203,10,874.504,277.4361,60.6698,512.9855,
94,0.874781400001666,874.781400001666,1,203,10,870.182,274.4108,59.0803,507.7603,
95,0.8757222999993246,875.7222999993246,1,203,10,872.295,280.7978,57.3114,510.9902,
96,0.8745992000003753,874.5992000003753,1,203,10,870.9293,273.4052,60.8021,505.3557,
97,0.880225299999438,880.225299999438,1,203,10,877.1618,272.2047,60.1879,519.0467,
98,0.8736076000022877,873.6076000022877,1,203,10,869.8439,281.3235,57.1401,499.3322,
99,0.8812206999973569,881.2206999973569,1,203,10,876.5399,272.6427,61.9895,519.868,
100,0.8845576000021538,884.5576000021538,1,203,10,879.7016,277.1351,59.3113,515.3826,
