trial,seconds,ms
1,0.5495927000001757,549.5927000001757
2,0.5579176999999618,557.9176999999618
3,0.5425326999993558,542.5326999993558
4,0.5659281999996892,565.9281999996892
5,0.5143189000000348,514.3189000000348
6,0.5593431999996028,559.3431999996028
7,0.5279614999999467,527.9614999999467
8,0.5473912999996173,547.3912999996173
9,0.5476504999996905,547.6504999996905
10,0.5511352000003171,551.1352000003171
11,0.54528289999962,545.28289999962
12,0.5643098000000464,564.3098000000464
13,0.5292077000003701,529.2077000003701
14,0.5633213999999498,563.3213999999498
15,0.5523936999998114,552.3936999998114
16,0.5367969999997513,536.7969999997513
17,0.5660798999997496,566.0798999997496
18,0.5200796999997692,520.0796999997692
19,0.5462386999997761,546.2386999997761
20,0.5172528000002785,517.2528000002785
21,0.5476626999998189,547.6626999998189
22,0.5219799999995303,521.9799999995303
23,0.5627107000000251,562.7107000000251
24,0.5649765999996816,564.9765999996816
25,0.5400526000003083,540.0526000003083
26,0.5610362999996141,561.0362999996141
27,0.5570958000007522,557.0958000007522
28,0.5331976999996186,533.1976999996186
29,0.5417638999997507,541.7638999997507
30,0.5302735000004759,530.2735000004759
31,0.5109352000008585,510.93520000085846
32,0.5482501999995293,548.2501999995293
33,0.5197161999994933,519.7161999994933
34,0.5608920999993643,560.8920999993643
35,0.5065959000003204,506.5959000003204
36,0.5570817999996507,557.0817999996507
37,0.5487438999998631,548.7438999998631
38,0.5564211000000796,556.4211000000796
39,0.5652702000006684,565.2702000006684
40,0.5463686999992206,546.3686999992206
41,0.5357529000002614,535.7529000002614
42,0.5236693999995623,523.6693999995623
43,0.538611399999354,538.611399999354
44,0.5509498999999778,550.9498999999778
45,0.5415410000005068,541.5410000005068
46,0.47960060000059457,479.60060000059457
47,0.5517813000005845,551.7813000005845
48,0.49165629999970406,491.65629999970406
49,0.550518899999588,550.518899999588
50,0.4591737999999168,459.1737999999168
51,0.5535830999997415,553.5830999997415
52,0.5209866000004695,520.9866000004695
53,0.5494973000004393,549.4973000004393
54,0.5211122999999134,521.1122999999134
55,0.5726587999997719,572.6587999997719
56,0.5617045999997572,561.7045999997572
57,0.5444200000001729,544.4200000001729
58,0.5613168999998379,561.3168999998379
59,0.544616700000006,544.616700000006
60,0.5424216000001252,542.4216000001252
61,0.5134034999991854,513.4034999991854
62,0.5468953999998121,546.8953999998121
63,0.46953490000032616,469.53490000032616
64,0.555071400000088,555.071400000088
65,0.5314588000001095,531.4588000001095
66,0.5491567000008217,549.1567000008217
67,0.5010185000001002,501.0185000001002
68,0.5527141000002302,552.7141000002302
69,0.5111530999993192,511.15309999931924
70,0.5385934999994788,538.5934999994788
71,0.5465614999993704,546.5614999993704
72,0.5538771000001361,553.8771000001361
73,0.5568868999998813,556.8868999998813
74,0.547880900000564,547.880900000564
75,0.5488027999999758,548.8027999999758
76,0.5115607999996428,511.56079999964277
77,0.5635554999998931,563.5554999998931
78,0.5145241000000169,514.5241000000169
79,0.5514468000001216,551.4468000001216
80,0.5360446000004231,536.0446000004231
81,0.5462492000006023,546.2492000006023
82,0.5358425999993415,535.8425999993415
83,0.5360798000001523,536.0798000001523
84,0.5536056999999346,553.6056999999346
85,0.5633490999998685,563.3490999998685
86,0.530717800000275,530.717800000275
87,0.55982959999983,559.82959999983
88,0.5367593000000852,536.7593000000852
89,0.5316379000005327,531.6379000005327
90,0.5611030999998547,561.1030999998547
91,0.5220234999997047,522.0234999997047
92,0.553231699999742,553.231699999742
93,0.5037540000002991,503.75400000029913
94,0.5148794999995516,514.8794999995516
95,0.5406343000004199,540.6343000004199
96,0.5415277000001879,541.5277000001879
97,0.5409130999996705,540.9130999996705
98,0.5576214000002437,557.6214000002437
99,0.5323689999995622,532.3689999995622
100,0.5280926000004911,528.0926000004911
