trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
97,0.5749137999998766,574.9137999998766,1,205,7,572.0775,153.6159,57.8875,339.4046,
98,0.5734429999999975,573.4429999999975,1,205,7,571.7264,158.2761,58.9733,339.1115,
99,0.5743426999999883,574.3426999999883,1,205,7,571.8852,148.5576,58.4474,344.3734,
100,0.5829481000000669,582.9481000000669,1,205,7,580.9113,158.9351,59.8478,345.2878,
101,0.5794816000000083,579.4816000000083,1,205,7,576.168,147.4502,60.3558,350.6084,
102,0.5941173999999592,594.1173999999592,1,205,7,591.5345,159.0863,60.1426,356.9802,
103,0.5829690999999002,582.9690999999002,1,205,7,580.5177,152.1577,59.598,347.9791,
104,0.5783844000000045,578.3844000000045,1,205,7,575.2204,158.9501,56.8651,343.5123,
105,0.5855469000000539,585.5469000000539,1,205,7,583.5273,160.6035,57.141,345.9232,
106,0.577606299999843,577.606299999843,1,205,7,574.04,158.2941,56.3748,343.3078,
107,0.5676751999999397,567.6751999999397,1,205,7,563.3331,144.7491,57.0106,343.4179,
108,0.598942900000111,598.942900000111,1,205,7,596.7734,175.7241,58.4827,345.692,
109,0.5820799000000534,582.0799000000534,1,205,7,579.6697,161.9079,55.6831,346.7054,
110,0.5862557999998899,586.2557999998899,1,205,7,584.3164,159.3587,60.8502,345.494,
111,0.5689121999998861,568.9121999998861,1,205,7,565.9226,139.388,55.6914,352.7194,
112,0.5893923999999515,589.3923999999515,1,205,7,586.3577,158.9232,61.6284,352.9374,
113,0.5688823000000411,568.8823000000411,1,205,7,566.895,146.4564,60.1517,344.0193,
114,0.573284699999931,573.284699999931,1,205,7,569.5619,153.7279,55.3009,343.2751,
115,0.5781921999998758,578.1921999998758,1,205,7,575.89,156.35,56.1405,345.2639,
116,0.5765016000000287,576.5016000000287,1,205,7,573.718,155.3372,56.2927,341.2036,
117,0.5719435999999405,571.9435999999405,1,205,7,569.3207,153.3853,59.468,336.5768,
118,0.5755193999998482,575.5193999998482,1,205,7,571.5678,154.926,56.9083,341.8433,
119,0.5786229999998795,578.6229999998795,1,205,7,576.2797,157.5501,62.6497,344.3661,
120,0.6018516999999974,601.8516999999974,1,205,7,598.1412,171.6738,61.4162,348.6469,
121,0.5623877999998967,562.3877999998967,1,205,7,560.5633,140.1176,57.512,349.1296,
122,0.5869164000000637,586.9164000000637,1,205,7,583.225,155.8165,57.2257,354.9217,
123,0.5794978999999785,579.4978999999785,1,205,7,576.749,158.3282,57.6974,344.5417,
124,0.5932577999999467,593.2577999999467,1,205,7,589.8728,166.0537,55.2962,345.6676,
125,0.5797663999999259,579.7663999999259,1,205,7,577.1067,148.743,59.0969,357.5762,
126,0.5969208000001345,596.9208000001345,1,205,7,593.2448,176.3092,57.8966,336.1911,
127,0.5860838999999487,586.0838999999487,1,205,7,583.5458,156.2516,62.7146,344.7391,
128,0.5943174999999883,594.3174999999883,1,205,7,591.2864,168.3278,61.5634,349.2292,
129,0.5890125999999327,589.0125999999327,1,205,7,586.726,169.0589,59.3561,339.3723,
130,0.5799458999999842,579.9458999999842,1,205,7,577.4364,151.221,59.1919,349.2528,
131,0.5921544999998787,592.1544999998787,1,205,7,590.3432,159.4599,57.5503,351.8824,
132,0.5897288000001026,589.7288000001026,1,205,7,587.7071,154.8463,57.7898,358.8593,
133,0.5794252000000597,579.4252000000597,1,205,7,575.3613,149.7588,57.49,354.4288,
134,0.5791103999999905,579.1103999999905,1,205,7,575.2323,159.0061,54.9634,343.8808,
135,0.5811369000000468,581.1369000000468,1,205,7,578.2088,162.2911,57.9815,339.4368,
136,0.5857313000001341,585.7313000001341,1,205,7,582.816,160.6458,58.5975,352.1127,
137,0.579804200000126,579.804200000126,1,205,7,577.4888,158.6054,57.1812,348.4296,
138,0.5762408000000505,576.2408000000505,1,205,7,572.8156,153.8308,60.4332,340.3803,
139,0.5764446000000589,576.4446000000589,1,205,7,573.8485,153.7891,58.483,345.0227,
140,0.585595400000102,585.595400000102,1,205,7,583.5289,172.2702,53.9281,336.717,
