trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
31,0.6202332999999953,620.2332999999953,1,205,7,617.8253,178.2911,65.8304,365.5075,
32,0.6130588000000898,613.0588000000898,1,205,7,609.7457,179.1861,62.6571,354.232,
33,0.6642967999999883,664.2967999999883,1,205,7,659.5816,254.4619,56.5284,326.5051,
34,0.6020717000000104,602.0717000000104,1,205,7,599.8775,183.7632,57.2034,346.4843,
35,0.6611103999999841,661.1103999999841,1,205,7,656.7685,257.7052,58.0153,327.9979,
36,0.667171200000098,667.171200000098,1,205,7,662.89,264.6666,57.7366,325.8545,
37,0.6658678999999665,665.8678999999665,1,205,7,662.8433,250.1426,57.8043,340.8453,
38,0.6769281000000547,676.9281000000547,1,205,7,672.6597,258.505,55.818,338.3296,
39,0.6682504000000336,668.2504000000336,1,205,7,665.652,265.0258,55.8636,330.4966,
40,0.6429259999999886,642.9259999999886,1,205,7,639.6871,241.0343,52.4986,327.5112,
41,0.6664121999999679,666.4121999999679,1,205,7,662.0525,247.2627,56.769,336.8772,
42,0.6739911999999322,673.9911999999322,1,205,7,671.8487,246.844,58.9666,350.6763,
43,0.6135193000000072,613.5193000000072,1,205,7,608.6976,206.2935,56.5402,326.8944,
44,0.6673112000000856,667.3112000000856,1,205,7,664.2739,254.3949,54.2741,332.3799,
45,0.6717919000000165,671.7919000000165,1,205,7,668.4497,267.3481,58.1176,330.1149,
46,0.6486395000000584,648.6395000000584,1,205,7,644.6626,246.6326,57.664,314.4782,
47,0.6718481000000338,671.8481000000338,1,205,7,666.9001,261.1598,54.2787,331.7938,
48,0.6800836999999547,680.0836999999547,1,205,7,675.957,277.1145,53.144,331.546,
49,0.632564699999989,632.564699999989,1,205,7,629.2668,233.6698,57.622,315.3536,
50,0.6836536000000706,683.6536000000706,1,205,7,680.3104,272.1541,55.0958,327.3703,
51,0.6509740000000193,650.9740000000193,1,205,7,647.4667,238.9317,57.2267,341.005,
52,0.6770943999999872,677.0943999999872,1,205,7,673.4269,249.9993,57.6235,345.7189,
53,0.6684281999999939,668.4281999999939,1,205,7,664.0833,267.0772,52.6362,321.689,
54,0.6790061000000378,679.0061000000378,1,205,7,676.6692,282.7635,56.6611,323.9408,
55,0.6462112000000388,646.2112000000388,1,205,7,641.0921,245.3206,56.6393,320.0844,
56,0.6816344000000072,681.6344000000072,1,205,7,677.387,275.3817,57.8643,329.5277,
57,0.6794638999999734,679.4638999999734,1,205,7,676.4175,276.0141,58.5826,326.895,
58,0.6448232999999846,644.8232999999846,1,205,7,639.7427,239.5478,57.8566,324.5196,
59,0.6825228999999808,682.5228999999808,1,205,7,679.4735,276.642,55.7142,325.306,
60,0.6752657000000681,675.2657000000681,1,205,7,671.6163,271.0067,55.3642,321.1492,
61,0.6438916000000745,643.8916000000745,1,205,7,641.8789,233.6386,58.3251,337.6813,
62,0.6682245999999168,668.2245999999168,1,205,7,665.8442,239.9218,58.5938,347.8298,
63,0.6633474999999862,663.3474999999862,1,205,7,659.9462,266.6461,53.0438,320.3848,
64,0.654038700000001,654.038700000001,1,205,7,650.6732,248.7224,58.9169,326.3079,
65,0.6438534000000118,643.8534000000118,1,205,7,641.4719,231.4389,55.4551,332.7836,
66,0.6746037000000342,674.6037000000342,1,205,7,671.9403,238.5657,54.7839,360.6269,
67,0.6674728000000414,667.4728000000414,1,205,7,663.6692,248.7965,53.324,348.9091,
68,0.6865810000000465,686.5810000000465,1,205,7,683.8781,245.8431,62.6349,363.9936,
69,0.671847400000047,671.847400000047,1,205,7,667.2928,261.9473,57.3396,334.0549,
70,0.6628326999999672,662.8326999999672,1,205,7,660.314,246.7361,59.9568,335.9972,
71,0.7016992000000073,701.6992000000073,1,205,7,699.4598,250.5819,57.6217,381.7102,
72,0.6424721000000773,642.4721000000773,1,205,7,637.424,212.0919,63.7285,349.6127,
73,0.6609880000000885,660.9880000000885,1,205,7,656.8514,250.5718,60.1062,330.3232,
74,0.6571569000000181,657.1569000000181,1,205,7,654.7407,256.6342,55.6327,318.9927,
75,0.6737348999999995,673.7348999999995,1,205,7,670.4316,263.3416,52.0758,339.8019,
76,0.6862886999999773,686.2886999999773,1,205,7,682.4238,254.1849,55.6893,352.6764,
77,0.6651986000000534,665.1986000000534,1,205,7,662.9178,244.8872,54.5537,341.6999,
78,0.6357757999999194,635.7757999999194,1,205,7,631.5062,226.8483,52.183,333.3002,
79,0.6192775999999185,619.2775999999185,1,205,7,614.9557,214.9442,54.3447,321.8337,
80,0.6278662999999369,627.8662999999369,1,205,7,624.8243,225.1349,55.5259,324.1935,
81,0.6178785999999263,617.8785999999263,1,205,7,614.65,212.4225,55.456,325.6024,
82,0.63130799999999,631.30799999999,1,205,7,627.4113,207.7872,55.991,343.1854,
83,0.5843499999999722,584.3499999999722,1,205,7,581.3048,183.8746,54.6523,326.3787,
84,0.6464114999999993,646.4114999999993,1,205,7,642.5032,243.8679,55.9914,319.0698,
85,0.668247699999938,668.247699999938,1,205,7,662.7776,258.3788,57.3731,323.7634,
86,0.652008500000079,652.008500000079,1,205,7,648.9015,254.2174,56.3807,323.0065,
87,0.6308181999999078,630.8181999999078,1,205,7,627.0403,223.4374,55.332,325.8438,
88,0.6626417999999603,662.6417999999603,1,205,7,659.1716,265.9115,57.7648,318.3911,
89,0.5934601999999813,593.4601999999813,1,205,7,589.8394,192.4383,57.8652,331.0642,
90,0.6675264999998944,667.5264999998944,1,205,7,664.0907,264.4427,58.2654,325.5855,
91,0.6368346000000429,636.8346000000429,1,205,7,633.059,201.2972,64.4103,337.2942,
92,0.6807162000000062,680.7162000000062,1,205,7,676.7715,234.2037,57.8868,366.1747,
93,0.6664647000000059,666.4647000000059,1,205,7,663.4165,251.0564,58.7624,337.4041,
94,0.6698148000000401,669.8148000000401,1,205,7,667.3341,260.5938,54.0796,333.7281,
95,0.6486108999999942,648.6108999999942,1,205,7,645.2209,245.9775,55.8859,318.1937,
96,0.6725916000000325,672.5916000000325,1,205,7,668.8904,258.7151,56.3603,331.8503,
97,0.6728004999999939,672.8004999999939,1,205,7,669.5694,258.5543,59.0357,330.9407,
98,0.6595451000000594,659.5451000000594,1,205,7,655.1632,237.5459,54.1089,340.3615,
99,0.7135815999999977,713.5815999999977,1,205,7,710.1478,278.5202,62.8945,345.6745,
100,0.688107500000001,688.107500000001,1,205,7,683.6016,266.9553,58.7062,345.8422,
101,0.6686882999999852,668.6882999999852,1,205,7,666.7238,230.8188,57.4862,366.3266,
102,0.6810958000000937,681.0958000000937,1,205,7,676.9476,233.0707,62.2732,366.7616,
103,0.6683709000000135,668.3709000000135,1,205,7,663.9218,253.7167,54.2118,337.5154,
104,0.6351533999999219,635.1533999999219,1,205,7,631.8652,229.1315,53.0757,334.3298,
105,0.6571716999999353,657.1716999999353,1,205,7,654.2376,254.8302,53.4406,327.4833,
106,0.667062900000019,667.062900000019,1,205,7,662.3051,265.3263,55.5978,321.3462,
107,0.6519195999999283,651.9195999999283,1,205,7,648.2862,247.2314,52.6687,321.1474,
108,0.667968500000029,667.968500000029,1,205,7,663.2167,263.0754,54.984,327.1937,
109,0.6822571000000153,682.2571000000153,1,205,7,679.2404,268.1597,57.9533,329.1809,
110,0.6339045000000851,633.9045000000851,1,205,7,631.0888,232.1075,53.6365,328.9979,
111,0.663229900000033,663.229900000033,1,205,7,660.4258,250.9822,57.3149,331.7711,
112,0.6673290999999608,667.3290999999608,1,205,7,664.5026,241.65,59.5132,344.8355,
113,0.6522595999999794,652.2595999999794,1,205,7,647.1558,230.1907,54.907,344.6236,
114,0.6539040000000114,653.9040000000114,1,205,7,651.1629,253.1307,52.319,327.0361,
115,0.6678525999999465,667.8525999999465,1,205,7,663.6732,253.193,57.3175,334.809,
116,0.64655259999995,646.55259999995,1,205,7,642.9222,225.9692,56.7464,338.9444,
117,0.6710088999999471,671.0088999999471,1,205,7,668.7788,247.6574,58.2124,345.511,
118,0.6392259000000422,639.2259000000422,1,205,7,634.8806,239.9127,52.2657,319.5974,
119,0.6465380999999297,646.5380999999297,1,205,7,643.4124,250.5822,54.8025,323.0227,
120,0.6701562000000649,670.1562000000649,1,205,7,665.2342,263.179,56.6155,322.5303,
121,0.6847327000000405,684.7327000000405,1,205,7,680.2869,261.2087,57.6072,342.3,
122,0.6642277999999351,664.2277999999351,1,205,7,661.2359,233.0576,59.3016,353.7906,
123,0.6665104999999585,666.5104999999585,1,205,7,662.0084,258.7099,55.8711,323.2733,
124,0.6585923000000093,658.5923000000093,1,205,7,655.1783,261.8683,56.7414,316.7901,
125,0.6547379999999521,654.7379999999521,1,205,7,650.7412,253.1699,52.5229,323.4237,
126,0.6795362000000296,679.5362000000296,1,205,7,676.216,264.6172,58.791,331.5321,
127,0.6834752999999409,683.475299999941,1,205,7,680.1338,278.737,58.4553,320.7722,
128,0.6386076999999659,638.6076999999659,1,205,7,634.0089,232.8128,57.0052,328.3831,
129,0.6393100999999888,639.3100999999888,1,205,7,636.2971,234.9299,60.0402,327.9544,
130,0.6864305000000286,686.4305000000286,1,205,7,682.989,271.3699,55.444,333.574,
131,0.6505128000000013,650.5128000000013,1,205,7,647.294,241.0816,57.6557,328.5904,
132,0.6742660999999543,674.2660999999543,1,205,7,670.9123,236.3265,61.442,357.4286,
133,0.6740518999999949,674.0518999999949,1,205,7,669.9059,271.3538,56.1053,320.4057,
134,0.660351799999944,660.351799999944,1,205,7,656.0142,258.5924,57.9134,321.1136,
135,0.658309700000018,658.309700000018,1,205,7,656.0973,252.8299,53.95,328.6409,
136,0.6597417000000405,659.7417000000405,1,205,7,656.6173,250.3014,58.0323,335.1474,
137,0.6734078000000636,673.4078000000636,1,205,7,668.9181,264.6656,53.7548,329.9724,
138,0.6788858999999547,678.8858999999547,1,205,7,675.396,267.4107,56.9929,329.7651,
139,0.6623981000000185,662.3981000000185,1,205,7,659.1434,255.9735,54.7853,324.4365,
140,0.6855022000000872,685.5022000000872,1,205,7,681.2264,266.8324,56.4842,339.9511,
141,0.6620973999999933,662.0973999999933,1,205,7,659.1842,252.5563,52.631,334.1301,
142,0.671594099999993,671.594099999993,1,205,7,668.9319,248.1741,60.7356,341.3036,
143,0.6673143000000437,667.3143000000437,1,205,7,662.1634,254.7951,55.6487,334.099,
144,0.6712618000000248,671.2618000000248,1,205,7,667.5055,265.3867,56.8195,324.8817,
145,0.680625100000043,680.625100000043,1,205,7,676.6426,275.0399,57.8886,329.2631,
146,0.6714633999999933,671.4633999999933,1,205,7,668.3883,268.7593,58.117,326.9965,
147,0.7164228999999978,716.4228999999978,1,205,7,712.31,272.6574,57.8332,366.5941,
148,0.6809037000000444,680.9037000000444,1,205,7,676.3032,255.347,53.9037,349.8677,
149,0.6626153000000841,662.6153000000841,1,205,7,659.9748,233.0848,59.9783,354.3789,
150,0.6586347999999589,658.6347999999589,1,205,7,654.6395,250.3859,55.226,333.0587,
151,0.6599965000000338,659.9965000000338,1,205,7,654.9858,245.4861,56.5606,344.8371,
152,0.6696686000000227,669.6686000000227,1,205,7,665.6496,232.2383,61.1463,364.2836,
153,0.6821261999999706,682.1261999999706,1,205,7,677.5366,256.007,60.8815,350.8098,
154,0.6855908,685.5908,1,205,7,681.8089,265.8075,57.9836,334.6955,
155,0.6618971999999985,661.8971999999985,1,205,7,657.0522,246.607,54.8714,342.3332,
156,0.6779523000000154,677.9523000000154,1,205,7,674.8437,267.1861,56.1467,335.7449,
157,0.6861959000000297,686.1959000000297,1,205,7,681.7697,261.1439,59.9363,351.5098,
158,0.6549027999999453,654.9027999999453,1,205,7,651.4368,254.2048,51.7976,331.9054,
159,0.6922011999999995,692.2011999999995,1,205,7,687.9431,257.0875,57.9694,358.1312,
160,0.6562843000000385,656.2843000000385,1,205,7,651.545,232.498,56.3743,344.0518,
161,0.6500495999999885,650.0495999999885,1,205,7,644.5212,217.5306,56.7752,350.0234,
162,0.6603346000000556,660.3346000000556,1,205,7,656.8022,222.1498,61.5135,354.21,
163,0.6649628999999777,664.9628999999777,1,205,7,662.348,227.2918,63.078,350.5237,
164,0.6880283000000418,688.0283000000418,1,205,7,684.2467,249.4876,61.7522,356.0647,
165,0.6990777999999409,699.0777999999409,1,205,7,693.5824,259.0052,59.8414,359.3647,
166,0.6746388000000252,674.6388000000252,1,205,7,669.9434,253.7737,53.3184,337.1297,
167,0.6627200000000357,662.7200000000357,1,205,7,658.3693,233.3107,57.6406,345.6092,
168,0.6765325000000075,676.5325000000075,1,205,7,674.1768,253.4334,55.9839,342.3664,
169,0.6670149999999921,667.0149999999921,1,205,7,663.3847,231.4756,56.8828,353.2888,
170,0.6635820000000194,663.5820000000194,1,205,7,659.8881,245.5322,57.2018,340.4599,
171,0.6736248999999361,673.6248999999361,1,205,7,669.3905,254.7006,55.0048,344.8894,
172,0.681822400000101,681.822400000101,1,205,7,678.5729,247.2708,63.6111,355.9392,
173,0.6340420999999878,634.0420999999878,1,205,7,629.1265,231.6348,57.3294,322.9657,
174,0.6481682999999521,648.1682999999521,1,205,7,644.7707,229.8799,55.8161,343.0214,
175,0.6134478000000172,613.4478000000172,1,205,7,609.4058,211.9735,56.2817,322.104,
176,0.6431718000000046,643.1718000000046,1,205,7,639.1631,234.0883,58.1083,332.4328,
177,0.6287049000000025,628.7049000000025,1,205,7,623.997,211.2456,61.1983,338.1363,
178,0.6088376000000153,608.8376000000153,1,205,7,606.1063,204.0323,57.784,327.859,
179,0.6639734999999973,663.9734999999973,1,205,7,660.5915,252.9025,57.5166,336.8697,
180,0.6346910999999409,634.6910999999409,1,205,7,632.1693,227.6885,55.2557,333.5667,
181,0.6019317000000228,601.9317000000228,1,205,7,599.0151,187.1587,54.6729,341.2043,
182,0.652455199999963,652.455199999963,1,205,7,649.3885,218.7035,54.9348,356.0869,
183,0.6397951999999805,639.7951999999805,1,205,7,636.4695,224.972,54.5417,341.1145,
184,0.6602463000000398,660.2463000000398,1,205,7,656.6439,239.3025,60.9669,337.517,
185,0.6261471999999912,626.1471999999912,1,205,7,623.5868,221.5033,54.7226,334.6005,
186,0.6139930000000504,613.9930000000504,1,205,7,611.7897,200.3517,54.8171,331.7893,
187,0.6459035000000313,645.9035000000313,1,205,7,642.7841,223.7495,60.0735,343.5898,
188,0.638285900000028,638.285900000028,1,205,7,635.2716,230.0974,55.6581,324.9169,
189,0.63185610000005,631.85610000005,1,205,7,628.4454,221.9913,54.2587,327.5955,
190,0.6722790999999688,672.2790999999688,1,205,7,670.3653,256.5432,57.8174,334.003,
191,0.6591712000000598,659.1712000000598,1,205,7,655.1856,242.8918,56.5969,332.4922,
192,0.6359461000000692,635.9461000000692,1,205,7,632.4341,209.5849,55.4446,342.2473,
193,0.6630102999999963,663.0102999999963,1,205,7,658.9787,241.3778,61.3799,336.8833,
194,0.6407531999999492,640.7531999999492,1,205,7,637.9605,239.2608,57.6939,318.4088,
195,0.6353888999999526,635.3888999999526,1,205,7,633.8121,227.8112,55.9642,334.2313,
196,0.6252169999999069,625.2169999999069,1,205,7,622.1147,210.814,55.7452,338.4394,
197,0.6594705999999633,659.4705999999633,1,205,7,656.1523,245.2035,56.4428,333.5899,
198,0.6471520000000055,647.1520000000055,1,205,7,645.0282,229.1534,54.2673,344.0279,
199,0.6785684000000174,678.5684000000174,1,205,7,674.4531,264.34,54.7274,335.7445,
200,0.6725683999999319,672.5683999999319,1,205,7,669.6537,265.8885,58.687,324.2998,
