trial,seconds,ms,parse_ok,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
1,0.6775857000000087,677.5857000000087,1,205,7,674.0405,265.2408,57.6901,343.4576,
2,0.6992451999999503,699.2451999999503,1,205,7,695.3961,274.6352,60.0083,349.4758,
