trial,seconds,ms
1,0.5480145999999877,548.0145999999877
2,0.5396287000003213,539.6287000003213
3,0.5119433999998364,511.9433999998364
4,0.5590969999993831,559.0969999993831
5,0.5155887999999322,515.5887999999322
6,0.5447404000005918,544.7404000005918
7,0.5257350000001679,525.7350000001679
8,0.5632745000002615,563.2745000002615
9,0.559018200000537,559.018200000537
10,0.5560521999996126,556.0521999996126
11,0.5682276000006823,568.2276000006823
12,0.5294240000002901,529.4240000002901
13,0.5467824999996083,546.7824999996083
14,0.5254039999999804,525.4039999999804
15,0.5578765000000203,557.8765000000203
16,0.5213290000001507,521.3290000001507
17,0.5462428000000727,546.2428000000727
18,0.5289015999996991,528.9015999996991
19,0.5569671000002927,556.9671000002927
20,0.543539399999645,543.539399999645
21,0.5624966000004861,562.4966000004861
22,0.5531220000002577,553.1220000002577
23,0.5663817999993626,566.3817999993626
24,0.5679553999998461,567.9553999998461
25,0.5390261999991708,539.0261999991708
26,0.5582054000005883,558.2054000005883
27,0.5410401999997703,541.0401999997703
28,0.5552600000000893,555.2600000000893
29,0.5280511000000843,528.0511000000843
30,0.55026799999996,550.26799999996
31,0.5472963000001982,547.2963000001982
32,0.5485317000002397,548.5317000002397
33,0.5501008000001093,550.1008000001093
34,0.5536861999999019,553.6861999999019
35,0.5607482999994318,560.7482999994318
36,0.5056745000001683,505.67450000016834
37,0.5540220999992016,554.0220999992016
38,0.516617899999801,516.617899999801
39,0.5544924000005267,554.4924000005267
40,0.5256306000001132,525.6306000001132
41,0.5430624999999054,543.0624999999054
42,0.5563695999999254,556.3695999999254
43,0.5538497999996252,553.8497999996252
44,0.5641599999999016,564.1599999999016
45,0.5711252000000968,571.1252000000968
46,0.5541795999997703,554.1795999997703
47,0.5396719999998822,539.6719999998822
48,0.5591271000002962,559.1271000002962
49,0.5034809999997378,503.48099999973783
50,0.5442343000004257,544.2343000004257
51,0.49429090000012366,494.29090000012366
52,0.5622410999994827,562.2410999994827
53,0.5196859000006953,519.6859000006953
54,0.546511599999576,546.511599999576
55,0.5430618999998842,543.0618999998842
56,0.565816299999824,565.816299999824
57,0.42271509999955015,422.71509999955015
58,0.5542030999995404,554.2030999995404
59,0.5632346999991569,563.2346999991569
60,0.5536561999997502,553.6561999997502
61,0.5644865000003847,564.4865000003847
62,0.5458505999995396,545.8505999995396
63,0.5513528000001315,551.3528000001315
64,0.5220181000004231,522.0181000004231
65,0.5484975999997914,548.4975999997914
66,0.49413800000002084,494.13800000002084
67,0.5538447999997516,553.8447999997516
68,0.5233415000002424,523.3415000002424
69,0.5555537000000186,555.5537000000186
70,0.507741000000351,507.74100000035105
71,0.5665766000001895,566.5766000001895
72,0.5516911000004256,551.6911000004256
73,0.5708005999995294,570.8005999995294
74,0.5616328000005524,561.6328000005524
75,0.556710199999543,556.710199999543
76,0.5490505000007033,549.0505000007033
77,0.524276799999825,524.276799999825
78,0.5230695000000196,523.0695000000196
79,0.5074909000004482,507.49090000044816
80,0.5522536999997101,552.2536999997101
81,0.5540593999994599,554.0593999994599
82,0.5563438999997743,556.3438999997743
83,0.5081946000000244,508.19460000002437
84,0.5495346000006975,549.5346000006975
85,0.5434015999999247,543.4015999999247
86,0.52619119999963,526.19119999963
87,0.540859100000489,540.859100000489
88,0.553612300000168,553.612300000168
89,0.5609047999996619,560.9047999996619
90,0.5399733000003835,539.9733000003835
91,0.5453279999992446,545.3279999992446
92,0.5270604999996067,527.0604999996067
93,0.5539207000001625,553.9207000001625
94,0.49720090000027994,497.20090000027994
95,0.5663924999998926,566.3924999998926
96,0.47070030000031693,470.70030000031693
97,0.5539840999999797,553.9840999999797
98,0.5124541000004683,512.4541000004683
99,0.5330439000008482,533.0439000008482
100,0.5410577000002377,541.0577000002377
